PWS ID,PWS Name,Contaminant,Result (µg/L),Health-Based Ref Conc (µg/L),Collection Date,Facility ID,Facility Name,Sample Point ID,Sample Point Name,Sample Event Code,Sample ID,Method ID,PWS Size,Facility Water Type,Sample Point Type,EPA Region,State,Result > Health-Based Ref Conc
LA1103079,ST TAM PARISH - BRIARWOOD TERRACE,PFUnA,< MRL,,1/22/2024,44006,Ozone Park Well,9AZK,POE-004,SE2,Q2402349009,EPA 533,L,GW,EP,Region 6,LA,N/A
LA1103149,ST TAM PARISH-FAUBOURG-COQUILLE,lithium,13.8,10,2/6/2024,TP001,ST TAM PARISH-FAUBOURG-COQUILLE FAUBOURG WELL,9BBK,POE-003,SE1,112926P,EPA 200.7,S,GW,EP,Region 6,LA,N
LA1103149,ST TAM PARISH-FAUBOURG-COQUILLE,lithium,15,10,2/6/2024,TP002,ST TAM PARISH-FAUBOURG-COQUILLE DIVERSIFIED WELL,9CET,POE-001,SE1,112927P,EPA 200.7,S,GW,EP,Region 6,LA,Y
LA1103149,ST TAM PARISH-FAUBOURG-COQUILLE,lithium,15.5,10,2/6/2024,TP004,ST TAM PARISH-FAUBOURG-COQUILLE TIMBER BRANCH WELL,9BBL,POE-002,SE1,112928P,EPA 200.7,S,GW,EP,Region 6,LA,Y
LA1103149,ST TAM PARISH-FAUBOURG-COQUILLE,lithium,12.4,10,2/6/2024,TP005,ST TAM PARISH-FAUBOURG-COQUILLE BLACK RIVER WELL,9BBO,POE-004,SE1,112929P,EPA 200.7,S,GW,EP,Region 6,LA,N
LA1103149,ST TAM PARISH-FAUBOURG-COQUILLE,lithium,14.5,10,2/6/2024,TP006,ST TAM PARISH-FAUBOURG-COQUILLE CHRISTWOOD WELL,9BBQ,POE-027,SE1,112930P,EPA 200.7,S,GW,EP,Region 6,LA,N
LA1105001,TOWN OF AMITE WATER SYSTEM,4:2 FTS,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,4:2 FTS,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,6:2 FTS,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,6:2 FTS,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,8:2 FTS,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,8:2 FTS,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,9Cl-PF3ONS,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,9Cl-PF3ONS,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,11Cl-PF3OUdS,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,11Cl-PF3OUdS,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,ADONA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,ADONA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,HFPO-DA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,HFPO-DA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,lithium,< MRL,10,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 200.7,S,GW,EP,Region 6,LA,N
LA1105001,TOWN OF AMITE WATER SYSTEM,lithium,< MRL,10,4/10/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,103011P,EPA 200.7,S,GW,EP,Region 6,LA,N
LA1105001,TOWN OF AMITE WATER SYSTEM,lithium,< MRL,10,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 200.7,S,GW,EP,Region 6,LA,N
LA1105001,TOWN OF AMITE WATER SYSTEM,NEtFOSAA,< MRL,,4/10/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,103011P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,NEtFOSAA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,NFDHA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,NFDHA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,NMeFOSAA,< MRL,,4/10/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,103011P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,NMeFOSAA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFBA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFBA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFBS,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFBS,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFDA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFDA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFDoA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFDoA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFEESA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFEESA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFHpA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFHpA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFHpS,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFHpS,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFHxA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFHxA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFHxS,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFHxS,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFMBA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFMBA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFMPA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFMPA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFNA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFNA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFOA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFOA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFOS,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFOS,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFPeA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFPeA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFPeS,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFPeS,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFTA,< MRL,,4/10/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,103011P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFTA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFTrDA,< MRL,,4/10/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,103011P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFTrDA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFUnA,< MRL,,4/10/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,103010P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFUnA,< MRL,,4/10/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE1,103012P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,4:2 FTS,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,6:2 FTS,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,8:2 FTS,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,9Cl-PF3ONS,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,11Cl-PF3OUdS,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,ADONA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,HFPO-DA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,NFDHA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFBA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFBS,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFDA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFDoA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFEESA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFHpA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFHpS,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFHxA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFHxS,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFMBA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFMPA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFNA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFOA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFOS,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFPeA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFPeS,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFUnA,< MRL,,5/16/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE1,104558R,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,NEtFOSAA,< MRL,,9/26/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,105495R,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,NMeFOSAA,< MRL,,9/26/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,105495R,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFTA,< MRL,,9/26/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,105495R,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,PFTrDA,< MRL,,9/26/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE1,105495R,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,4:2 FTS,< MRL,,10/31/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE2,108751P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,4:2 FTS,< MRL,,10/31/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE2,108752P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,4:2 FTS,< MRL,,10/31/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE2,108753P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,6:2 FTS,< MRL,,10/31/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE2,108751P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,6:2 FTS,< MRL,,10/31/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE2,108752P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,6:2 FTS,< MRL,,10/31/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE2,108753P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,8:2 FTS,< MRL,,10/31/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE2,108751P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,8:2 FTS,< MRL,,10/31/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE2,108752P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,8:2 FTS,< MRL,,10/31/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE2,108753P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,9Cl-PF3ONS,< MRL,,10/31/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE2,108751P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,9Cl-PF3ONS,< MRL,,10/31/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE2,108752P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,9Cl-PF3ONS,< MRL,,10/31/2023,TP004,TOWN OF AMITE WATER SYSTEM,9BTU,FACTORY ST. ENTRY POINT,SE2,108753P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,11Cl-PF3OUdS,< MRL,,10/31/2023,TP001,TOWN OF AMITE WATER SYSTEM,9BDU,CITY BARN ENTRY POINT,SE2,108751P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1105001,TOWN OF AMITE WATER SYSTEM,11Cl-PF3OUdS,< MRL,,10/31/2023,TP002,TOWN OF AMITE WATER SYSTEM,9BDV,STEEL MILL ENTRY POINT,SE2,108752P,EPA 533,S,GW,EP,Region 6,LA,N/A
